index,Id,Name,Year,Gender,Count
10546,1079999,Erine,1990,F,7
10547,1080000,Erum,1990,F,7
10548,1080001,Esme,1990,F,7
10549,1080002,Esperansa,1990,F,7
10550,1080003,Esra,1990,F,7
10551,1080004,Estefana,1990,F,7
10552,1080005,Etienne,1990,F,7
10553,1080006,Eudora,1990,F,7
10554,1080007,Eunise,1990,F,7
10555,1080008,Faiga,1990,F,7
10556,1080009,Faline,1990,F,7
10557,1080010,Fanta,1990,F,7
10558,1080011,Farha,1990,F,7
10559,1080012,Farida,1990,F,7
10560,1080013,Faron,1990,F,7
10561,1080014,Fatmata,1990,F,7
10562,1080015,Felesha,1990,F,7
10563,1080016,Felicha,1990,F,7
10564,1080017,Ferrin,1990,F,7
10565,1080018,Filomena,1990,F,7
10566,1080019,Franchelle,1990,F,7
10567,1080020,Freddie,1990,F,7
10568,1080021,Gabbrielle,1990,F,7
10569,1080022,Gaia,1990,F,7
10570,1080023,Garnet,1990,F,7
10571,1080024,Genell,1990,F,7
10572,1080025,Genevive,1990,F,7
10573,1080026,Genisis,1990,F,7
10574,1080027,Georgeanna,1990,F,7
10575,1080028,Gerilyn,1990,F,7
10576,1080029,Gerry,1990,F,7
10577,1080030,Gizel,1990,F,7
10578,1080031,Glennisha,1990,F,7
10579,1080032,Gloriana,1990,F,7
10580,1080033,Gloriann,1990,F,7
10581,1080034,Gracelyn,1990,F,7
10582,1080035,Grayce,1990,F,7
10583,1080036,Grizelda,1990,F,7
10584,1080037,Gurpreet,1990,F,7
10585,1080038,Haja,1990,F,7
10586,1080039,Halina,1990,F,7
10587,1080040,Hally,1990,F,7
10588,1080041,Harmonie,1990,F,7
10589,1080042,Havilah,1990,F,7
10590,1080043,Heavenleigh,1990,F,7
10591,1080044,Hema,1990,F,7
10592,1080045,Hendy,1990,F,7
10593,1080046,Hiliana,1990,F,7
10594,1080047,Hiromi,1990,F,7
10595,1080048,Holliann,1990,F,7
10596,1080049,Hye,1990,F,7
10597,1080050,Iasia,1990,F,7
10598,1080051,Ikeisha,1990,F,7
10599,1080052,Ileah,1990,F,7
10600,1080053,Ilyana,1990,F,7
10601,1080054,Indea,1990,F,7
10602,1080055,Inesha,1990,F,7
10603,1080056,Iqra,1990,F,7
10604,1080057,Islam,1990,F,7
10605,1080058,Ismelda,1990,F,7
10606,1080059,Isolina,1990,F,7
10607,1080060,Italy,1990,F,7
10608,1080061,Itza,1990,F,7
10609,1080062,Itzamar,1990,F,7
10610,1080063,Iwalani,1990,F,7
10611,1080064,Ixchel,1990,F,7
10612,1080065,Izabel,1990,F,7
10613,1080066,Jacara,1990,F,7
10614,1080067,Jackelyne,1990,F,7
10615,1080068,Jackline,1990,F,7
10616,1080069,Jacquelle,1990,F,7
10617,1080070,Jacquelline,1990,F,7
10618,1080071,Jacquia,1990,F,7
10619,1080072,Jaelynn,1990,F,7
10620,1080073,Jahira,1990,F,7
10621,1080074,Jai,1990,F,7
10622,1080075,Jaimy,1990,F,7
10623,1080076,Jaine,1990,F,7
10624,1080077,Jakarra,1990,F,7
10625,1080078,Jakeia,1990,F,7
10626,1080079,Jakeisha,1990,F,7
10627,1080080,Jaklyn,1990,F,7
10628,1080081,Jaleena,1990,F,7
10629,1080082,Jalonda,1990,F,7
10630,1080083,Jamaria,1990,F,7
10631,1080084,Jamarra,1990,F,7
10632,1080085,Jame,1990,F,7
10633,1080086,Jameia,1990,F,7
10634,1080087,Jamera,1990,F,7
10635,1080088,Jamilynn,1990,F,7
10636,1080089,Jamin,1990,F,7
10637,1080090,Jammi,1990,F,7
10638,1080091,Janan,1990,F,7
10639,1080092,Janeese,1990,F,7
10640,1080093,Janiris,1990,F,7
10641,1080094,Japonica,1990,F,7
10642,1080095,Jaquesha,1990,F,7
10643,1080096,Jaselyn,1990,F,7
10644,1080097,Jasha,1990,F,7
10645,1080098,Jasmere,1990,F,7
10646,1080099,Jatanna,1990,F,7
10647,1080100,Javonni,1990,F,7
10648,1080101,Jawanna,1990,F,7
10649,1080102,Jayce,1990,F,7
10650,1080103,Jayden,1990,F,7
10651,1080104,Jaye,1990,F,7
10652,1080105,Jaysha,1990,F,7
10653,1080106,Jazma,1990,F,7
10654,1080107,Jazzie,1990,F,7
10655,1080108,Jazzma,1990,F,7
10656,1080109,Jelecia,1990,F,7
10657,1080110,Jenalyn,1990,F,7
10658,1080111,Jenan,1990,F,7
10659,1080112,Jenilyn,1990,F,7
10660,1080113,Jennalyn,1990,F,7
10661,1080114,Jenney,1990,F,7
10662,1080115,Jennfier,1990,F,7
10663,1080116,Jennice,1990,F,7
10664,1080117,Jennika,1990,F,7
10665,1080118,Jenyfer,1990,F,7
10666,1080119,Jeree,1990,F,7
10667,1080120,Jerikka,1990,F,7
10668,1080121,Jerissa,1990,F,7
10669,1080122,Jerlisha,1990,F,7
10670,1080123,Jerrilynn,1990,F,7
10671,1080124,Jerusalem,1990,F,7
10672,1080125,Jesenya,1990,F,7
10673,1080126,Jesmine,1990,F,7
10674,1080127,Jessic,1990,F,7
10675,1080128,Jesstina,1990,F,7
10676,1080129,Jettie,1990,F,7
10677,1080130,Jevon,1990,F,7
10678,1080131,Jherica,1990,F,7
10679,1080132,Jia,1990,F,7
10680,1080133,Jigna,1990,F,7
10681,1080134,Jimesha,1990,F,7
10682,1080135,Jisel,1990,F,7
10683,1080136,Jlisa,1990,F,7
10684,1080137,Jnae,1990,F,7
10685,1080138,Jocabed,1990,F,7
10686,1080139,Jocilyn,1990,F,7
10687,1080140,Joeann,1990,F,7
10688,1080141,Joellyn,1990,F,7
10689,1080142,Johann,1990,F,7
10690,1080143,Johnica,1990,F,7
10691,1080144,Johniece,1990,F,7
10692,1080145,Johnni,1990,F,7
10693,1080146,Johntae,1990,F,7
10694,1080147,Jonah,1990,F,7
10695,1080148,Jonalyn,1990,F,7
10696,1080149,Jonette,1990,F,7
10697,1080150,Jordi,1990,F,7
10698,1080151,Josalin,1990,F,7
10699,1080152,Joshalyn,1990,F,7
10700,1080153,Josslyn,1990,F,7
10701,1080154,Jourden,1990,F,7
10702,1080155,Jovani,1990,F,7
10703,1080156,Jowanna,1990,F,7
10704,1080157,Joylyn,1990,F,7
10705,1080158,Jozie,1990,F,7
10706,1080159,Jozlyn,1990,F,7
10707,1080160,Juanisha,1990,F,7
10708,1080161,Judyth,1990,F,7
10709,1080162,Julisha,1990,F,7
10710,1080163,Julitza,1990,F,7
10711,1080164,Junell,1990,F,7
10712,1080165,Junko,1990,F,7
10713,1080166,Kade,1990,F,7
10714,1080167,Kahlie,1990,F,7
10715,1080168,Kaiesha,1990,F,7
10716,1080169,Kaitlain,1990,F,7
10717,1080170,Kaiulani,1990,F,7
10718,1080171,Kalae,1990,F,7
10719,1080172,Kalana,1990,F,7
10720,1080173,Kalista,1990,F,7
10721,1080174,Kalita,1990,F,7
10722,1080175,Kameelah,1990,F,7
10723,1080176,Kamiya,1990,F,7
10724,1080177,Kamra,1990,F,7
10725,1080178,Kamrie,1990,F,7
10726,1080179,Kanae,1990,F,7
10727,1080180,Kandee,1990,F,7
10728,1080181,Kanishia,1990,F,7
10729,1080182,Karel,1990,F,7
10730,1080183,Karene,1990,F,7
10731,1080184,Karlin,1990,F,7
10732,1080185,Karlisha,1990,F,7
10733,1080186,Karlynn,1990,F,7
10734,1080187,Karmyn,1990,F,7
10735,1080188,Karren,1990,F,7
10736,1080189,Kashae,1990,F,7
10737,1080190,Kashay,1990,F,7
10738,1080191,Kashena,1990,F,7
10739,1080192,Kasidy,1990,F,7
10740,1080193,Katelind,1990,F,7
10741,1080194,Kathaleen,1990,F,7
10742,1080195,Katianne,1990,F,7
10743,1080196,Katiya,1990,F,7
10744,1080197,Katoria,1990,F,7
10745,1080198,Katrese,1990,F,7
10746,1080199,Katriana,1990,F,7
10747,1080200,Katrinia,1990,F,7
10748,1080201,Kayelee,1990,F,7
10749,1080202,Kayelyn,1990,F,7
10750,1080203,Kaysea,1990,F,7
10751,1080204,Kazia,1990,F,7
10752,1080205,Keah,1990,F,7
10753,1080206,Kealey,1990,F,7
10754,1080207,Kebra,1990,F,7
10755,1080208,Keelan,1990,F,7
10756,1080209,Keelyn,1990,F,7
10757,1080210,Keerstin,1990,F,7
10758,1080211,Keilani,1990,F,7
10759,1080212,Keili,1990,F,7
10760,1080213,Keily,1990,F,7
10761,1080214,Keisa,1990,F,7
10762,1080215,Keitha,1990,F,7
10763,1080216,Kejuana,1990,F,7
10764,1080217,Kelbi,1990,F,7
10765,1080218,Kella,1990,F,7
10766,1080219,Kelsha,1990,F,7
10767,1080220,Kelvina,1990,F,7
10768,1080221,Kelyn,1990,F,7
10769,1080222,Kendle,1990,F,7
10770,1080223,Kendyll,1990,F,7
10771,1080224,Keneesha,1990,F,7
10772,1080225,Kenika,1990,F,7
10773,1080226,Kenneshia,1990,F,7
10774,1080227,Kenny,1990,F,7
10775,1080228,Kennya,1990,F,7
10776,1080229,Kenyatte,1990,F,7
10777,1080230,Kenyette,1990,F,7
10778,1080231,Kenyon,1990,F,7
10779,1080232,Kenyona,1990,F,7
10780,1080233,Kerina,1990,F,7
10781,1080234,Kerrigan,1990,F,7
10782,1080235,Keshanna,1990,F,7
10783,1080236,Keshonda,1990,F,7
10784,1080237,Kewanda,1990,F,7
10785,1080238,Keydra,1990,F,7
10786,1080239,Khadeja,1990,F,7
10787,1080240,Khali,1990,F,7
10788,1080241,Khiry,1990,F,7
10789,1080242,Khrystyn,1990,F,7
10790,1080243,Kieonna,1990,F,7
10791,1080244,Kierah,1990,F,7
10792,1080245,Kierre,1990,F,7
10793,1080246,Kiffany,1990,F,7
10794,1080247,Kileen,1990,F,7
10795,1080248,Kimanh,1990,F,7
10796,1080249,Kimberlyanne,1990,F,7
10797,1080250,Kinzi,1990,F,7
10798,1080251,Kirandeep,1990,F,7
10799,1080252,Kiristen,1990,F,7
10800,1080253,Kirra,1990,F,7
10801,1080254,Kirston,1990,F,7
10802,1080255,Kista,1990,F,7
10803,1080256,Klaudia,1990,F,7
10804,1080257,Konisha,1990,F,7
10805,1080258,Krisanne,1990,F,7
10806,1080259,Krissie,1990,F,7
10807,1080260,Kristien,1990,F,7
10808,1080261,Kryssa,1990,F,7
10809,1080262,Krysteena,1990,F,7
10810,1080263,Krystiana,1990,F,7
10811,1080264,Ky,1990,F,7
10812,1080265,Kylei,1990,F,7
10813,1080266,Kynisha,1990,F,7
10814,1080267,Kysa,1990,F,7
10815,1080268,Labria,1990,F,7
10816,1080269,Lacara,1990,F,7
10817,1080270,Lachae,1990,F,7
10818,1080271,Lacreshia,1990,F,7
10819,1080272,Ladasha,1990,F,7
10820,1080273,Ladaysha,1990,F,7
10821,1080274,Ladeana,1990,F,7
10822,1080275,Lainee,1990,F,7
10823,1080276,Lakara,1990,F,7
10824,1080277,Lakera,1990,F,7
10825,1080278,Lakina,1990,F,7
10826,1080279,Lakishia,1990,F,7
10827,1080280,Lakya,1990,F,7
10828,1080281,Lama,1990,F,7
10829,1080282,Lamonda,1990,F,7
10830,1080283,Laneesha,1990,F,7
10831,1080284,Laneka,1990,F,7
10832,1080285,Laquandria,1990,F,7
10833,1080286,Laquashia,1990,F,7
10834,1080287,Laquaysha,1990,F,7
10835,1080288,Laquia,1990,F,7
10836,1080289,Laquida,1990,F,7
10837,1080290,Laquinda,1990,F,7
10838,1080291,Laquishia,1990,F,7
10839,1080292,Larah,1990,F,7
10840,1080293,Laraya,1990,F,7
10841,1080294,Laresa,1990,F,7
10842,1080295,Lashala,1990,F,7
10843,1080296,Lashaye,1990,F,7
10844,1080297,Lashira,1990,F,7
10845,1080298,Lashonte,1990,F,7
10846,1080299,Latalia,1990,F,7
10847,1080300,Latese,1990,F,7
10848,1080301,Latesia,1990,F,7
10849,1080302,Latessa,1990,F,7
10850,1080303,Latima,1990,F,7
10851,1080304,Lativia,1990,F,7
10852,1080305,Latrell,1990,F,7
10853,1080306,Latriece,1990,F,7
10854,1080307,Latrivia,1990,F,7
10855,1080308,Lauralyn,1990,F,7
10856,1080309,Laurinda,1990,F,7
10857,1080310,Lauron,1990,F,7
10858,1080311,Lavender,1990,F,7
10859,1080312,Lavetta,1990,F,7
10860,1080313,Lavren,1990,F,7
10861,1080314,Laytoya,1990,F,7
10862,1080315,Leane,1990,F,7
10863,1080316,Lecia,1990,F,7
10864,1080317,Ledonna,1990,F,7
10865,1080318,Lenny,1990,F,7
10866,1080319,Leonarda,1990,F,7
10867,1080320,Lerin,1990,F,7
10868,1080321,Leshae,1990,F,7
10869,1080322,Leshelle,1990,F,7
10870,1080323,Lessly,1990,F,7
10871,1080324,Letesha,1990,F,7
10872,1080325,Levi,1990,F,7
10873,1080326,Lexia,1990,F,7
10874,1080327,Licet,1990,F,7
10875,1080328,Liesha,1990,F,7
10876,1080329,Lilith,1990,F,7
10877,1080330,Lilla,1990,F,7
10878,1080331,Lillianna,1990,F,7
10879,1080332,Lindey,1990,F,7
10880,1080333,Linsy,1990,F,7
10881,1080334,Lizmarie,1990,F,7
10882,1080335,Logann,1990,F,7
10883,1080336,Loreli,1990,F,7
10884,1080337,Loriana,1990,F,7
10885,1080338,Loris,1990,F,7
10886,1080339,Lorita,1990,F,7
10887,1080340,Luke,1990,F,7
10888,1080341,Lusia,1990,F,7
10889,1080342,Lyann,1990,F,7
10890,1080343,Lyda,1990,F,7
10891,1080344,Lyndy,1990,F,7
10892,1080345,Lynnelle,1990,F,7
10893,1080346,Lynnlee,1990,F,7
10894,1080347,Lynsee,1990,F,7
10895,1080348,Lyra,1990,F,7
10896,1080349,Maciel,1990,F,7
10897,1080350,Mackenzy,1990,F,7
10898,1080351,Madalena,1990,F,7
10899,1080352,Magalie,1990,F,7
10900,1080353,Maghen,1990,F,7
10901,1080354,Mahsa,1990,F,7
10902,1080355,Maila,1990,F,7
10903,1080356,Malaina,1990,F,7
10904,1080357,Malaya,1990,F,7
10905,1080358,Malayna,1990,F,7
10906,1080359,Mallie,1990,F,7
10907,1080360,Mallika,1990,F,7
10908,1080361,Maloree,1990,F,7
10909,1080362,Manami,1990,F,7
10910,1080363,Mansi,1990,F,7
10911,1080364,Marc,1990,F,7
10912,1080365,Marella,1990,F,7
10913,1080366,Margarete,1990,F,7
10914,1080367,Mariane,1990,F,7
10915,1080368,Marianita,1990,F,7
10916,1080369,Maribell,1990,F,7
10917,1080370,Maridith,1990,F,7
10918,1080371,Mariea,1990,F,7
10919,1080372,Mariessa,1990,F,7
10920,1080373,Marieta,1990,F,7
10921,1080374,Marilena,1990,F,7
10922,1080375,Markea,1990,F,7
10923,1080376,Marlinda,1990,F,7
10924,1080377,Marline,1990,F,7
10925,1080378,Marnesha,1990,F,7
10926,1080379,Marney,1990,F,7
10927,1080380,Marnisha,1990,F,7
10928,1080381,Marqui,1990,F,7
10929,1080382,Marra,1990,F,7
10930,1080383,Marshaye,1990,F,7
10931,1080384,Marshea,1990,F,7
10932,1080385,Martrice,1990,F,7
10933,1080386,Marvin,1990,F,7
10934,1080387,Marvina,1990,F,7
10935,1080388,Marycarmen,1990,F,7
10936,1080389,Maryclaire,1990,F,7
10937,1080390,Maryclare,1990,F,7
10938,1080391,Mashayla,1990,F,7
10939,1080392,Mashell,1990,F,7
10940,1080393,Matasha,1990,F,7
10941,1080394,Matea,1990,F,7
10942,1080395,Mathilde,1990,F,7
10943,1080396,Maury,1990,F,7
10944,1080397,Mavel,1990,F,7
10945,1080398,Maxwell,1990,F,7
10946,1080399,Mayah,1990,F,7
10947,1080400,Mayan,1990,F,7
10948,1080401,Mayia,1990,F,7
10949,1080402,Mayme,1990,F,7
10950,1080403,Measha,1990,F,7
10951,1080404,Mechell,1990,F,7
10952,1080405,Meghana,1990,F,7
10953,1080406,Meliss,1990,F,7
10954,1080407,Mena,1990,F,7
10955,1080408,Menucha,1990,F,7
10956,1080409,Mercedee,1990,F,7
10957,1080410,Mercedies,1990,F,7
10958,1080411,Meredyth,1990,F,7
10959,1080412,Merlyn,1990,F,7
10960,1080413,Merna,1990,F,7
10961,1080414,Merrisa,1990,F,7
10962,1080415,Mersedes,1990,F,7
10963,1080416,Meta,1990,F,7
10964,1080417,Meuy,1990,F,7
10965,1080418,Micaella,1990,F,7
10966,1080419,Micaiah,1990,F,7
10967,1080420,Michale,1990,F,7
10968,1080421,Michalle,1990,F,7
10969,1080422,Michelin,1990,F,7
10970,1080423,Michellee,1990,F,7
10971,1080424,Mickelle,1990,F,7
10972,1080425,Mieka,1990,F,7
10973,1080426,Mikenna,1990,F,7
10974,1080427,Mikeya,1990,F,7
10975,1080428,Mikhaela,1990,F,7
10976,1080429,Mili,1990,F,7
10977,1080430,Milira,1990,F,7
10978,1080431,Milisa,1990,F,7
10979,1080432,Milka,1990,F,7
10980,1080433,Mirel,1990,F,7
10981,1080434,Mistee,1990,F,7
10982,1080435,Monike,1990,F,7
10983,1080436,Monserrath,1990,F,7
10984,1080437,Moraima,1990,F,7
10985,1080438,Moreen,1990,F,7
10986,1080439,Morganna,1990,F,7
10987,1080440,Moria,1990,F,7
10988,1080441,Muriah,1990,F,7
10989,1080442,Myeasha,1990,F,7
10990,1080443,Myrtha,1990,F,7
10991,1080444,Na,1990,F,7
10992,1080445,Nabilah,1990,F,7
10993,1080446,Nahal,1990,F,7
10994,1080447,Najja,1990,F,7
10995,1080448,Nakeia,1990,F,7
10996,1080449,Nandini,1990,F,7
10997,1080450,Naquisha,1990,F,7
10998,1080451,Nara,1990,F,7
10999,1080452,Nashea,1990,F,7
11000,1080453,Nasia,1990,F,7
11001,1080454,Natavia,1990,F,7
11002,1080455,Nattalie,1990,F,7
11003,1080456,Naveen,1990,F,7
11004,1080457,Nayda,1990,F,7
11005,1080458,Nayra,1990,F,7
11006,1080459,Nea,1990,F,7
11007,1080460,Neasha,1990,F,7
11008,1080461,Neeka,1990,F,7
11009,1080462,Nehal,1990,F,7
11010,1080463,Nekesha,1990,F,7
11011,1080464,Nelda,1990,F,7
11012,1080465,Nelissa,1990,F,7
11013,1080466,Nelsy,1990,F,7
11014,1080467,Nguyet,1990,F,7
11015,1080468,Nickita,1990,F,7
11016,1080469,Nieisha,1990,F,7
11017,1080470,Nieka,1990,F,7
11018,1080471,Nikaela,1990,F,7
11019,1080472,Nikelle,1990,F,7
11020,1080473,Nisreen,1990,F,7
11021,1080474,Noami,1990,F,7
11022,1080475,Nocole,1990,F,7
11023,1080476,Noele,1990,F,7
11024,1080477,Noely,1990,F,7
11025,1080478,Nohelia,1990,F,7
11026,1080479,Nohemy,1990,F,7
11027,1080480,Noora,1990,F,7
11028,1080481,Novella,1990,F,7
11029,1080482,Nychelle,1990,F,7
11030,1080483,Nykeisha,1990,F,7
11031,1080484,Nyra,1990,F,7
11032,1080485,Obdulia,1990,F,7
11033,1080486,Octivia,1990,F,7
11034,1080487,Pablo,1990,F,7
11035,1080488,Pagie,1990,F,7
11036,1080489,Pamella,1990,F,7
11037,1080490,Parissa,1990,F,7
11038,1080491,Pascale,1990,F,7
11039,1080492,Patra,1990,F,7
11040,1080493,Patrece,1990,F,7
11041,1080494,Pavielle,1990,F,7
11042,1080495,Paz,1990,F,7
11043,1080496,Perel,1990,F,7
11044,1080497,Perrie,1990,F,7
11045,1080498,Phoenicia,1990,F,7
11046,1080499,Pierre,1990,F,7
11047,1080500,Polette,1990,F,7
11048,1080501,Porchae,1990,F,7
11049,1080502,Preethi,1990,F,7
11050,1080503,Priscillia,1990,F,7
11051,1080504,Priti,1990,F,7
11052,1080505,Quantasia,1990,F,7
11053,1080506,Quantina,1990,F,7
11054,1080507,Quenna,1990,F,7
11055,1080508,Quinita,1990,F,7
11056,1080509,Racquelle,1990,F,7
11057,1080510,Raegen,1990,F,7
11058,1080511,Raelle,1990,F,7
11059,1080512,Ragen,1990,F,7
11060,1080513,Raha,1990,F,7
11061,1080514,Raini,1990,F,7
11062,1080515,Ramanda,1990,F,7
11063,1080516,Ramesha,1990,F,7
11064,1080517,Ramonda,1990,F,7
11065,1080518,Ramonita,1990,F,7
11066,1080519,Rashauna,1990,F,7
11067,1080520,Rashita,1990,F,7
11068,1080521,Rayana,1990,F,7
11069,1080522,Raye,1990,F,7
11070,1080523,Rayelle,1990,F,7
11071,1080524,Rayonna,1990,F,7
11072,1080525,Reghan,1990,F,7
11073,1080526,Rei,1990,F,7
11074,1080527,Rekita,1990,F,7
11075,1080528,Remona,1990,F,7
11076,1080529,Renada,1990,F,7
11077,1080530,Rendi,1990,F,7
11078,1080531,Reneasha,1990,F,7
11079,1080532,Renetta,1990,F,7
11080,1080533,Renise,1990,F,7
11081,1080534,Rhema,1990,F,7
11082,1080535,Rickeshia,1990,F,7
11083,1080536,Rickeya,1990,F,7
11084,1080537,Rihana,1990,F,7
11085,1080538,Riya,1990,F,7
11086,1080539,Riza,1990,F,7
11087,1080540,Roanna,1990,F,7
11088,1080541,Robinette,1990,F,7
11089,1080542,Robyne,1990,F,7
11090,1080543,Rockell,1990,F,7
11091,1080544,Rodney,1990,F,7
11092,1080545,Rodnisha,1990,F,7
11093,1080546,Roger,1990,F,7
11094,1080547,Roman,1990,F,7
11095,1080548,Ronecia,1990,F,7
11096,1080549,Rosaisela,1990,F,7
11097,1080550,Rosaly,1990,F,7
11098,1080551,Roshani,1990,F,7
11099,1080552,Rosi,1990,F,7
11100,1080553,Rosia,1990,F,7
11101,1080554,Rosibel,1990,F,7
11102,1080555,Rupal,1990,F,7
11103,1080556,Ruthanna,1990,F,7
11104,1080557,Sabeen,1990,F,7
11105,1080558,Sabel,1990,F,7
11106,1080559,Sabrinna,1990,F,7
11107,1080560,Sachet,1990,F,7
11108,1080561,Sahra,1990,F,7
11109,1080562,Sakara,1990,F,7
11110,1080563,Sakoya,1990,F,7
11111,1080564,Samaiyah,1990,F,7
11112,1080565,Samarah,1990,F,7
11113,1080566,Samari,1990,F,7
11114,1080567,Samarra,1990,F,7
11115,1080568,Samika,1990,F,7
11116,1080569,Samiyyah,1990,F,7
11117,1080570,Samyra,1990,F,7
11118,1080571,Sanantha,1990,F,7
11119,1080572,Sanisha,1990,F,7
11120,1080573,Saquana,1990,F,7
11121,1080574,Sarahlynn,1990,F,7
11122,1080575,Sarahmarie,1990,F,7
11123,1080576,Sarajane,1990,F,7
11124,1080577,Sarajean,1990,F,7
11125,1080578,Saren,1990,F,7
11126,1080579,Sarie,1990,F,7
11127,1080580,Sarin,1990,F,7
11128,1080581,Saron,1990,F,7
11129,1080582,Saryn,1990,F,7
11130,1080583,Saul,1990,F,7
11131,1080584,Savannha,1990,F,7
11132,1080585,Sayda,1990,F,7
11133,1080586,Sedona,1990,F,7
11134,1080587,Seham,1990,F,7
11135,1080588,Sela,1990,F,7
11136,1080589,Selamawit,1990,F,7
11137,1080590,Selby,1990,F,7
11138,1080591,Selica,1990,F,7
11139,1080592,Selin,1990,F,7
11140,1080593,Selyna,1990,F,7
11141,1080594,Sequita,1990,F,7
11142,1080595,Shaasia,1990,F,7
11143,1080596,Shacola,1990,F,7
11144,1080597,Shadreka,1990,F,7
11145,1080598,Shailee,1990,F,7
11146,1080599,Shakea,1990,F,7
11147,1080600,Shakeeta,1990,F,7
11148,1080601,Shakesha,1990,F,7
11149,1080602,Shakeshia,1990,F,7
11150,1080603,Shalai,1990,F,7
11151,1080604,Shalan,1990,F,7
11152,1080605,Shalika,1990,F,7
11153,1080606,Shallon,1990,F,7
11154,1080607,Shalom,1990,F,7
11155,1080608,Shalondra,1990,F,7
11156,1080609,Shamanda,1990,F,7
11157,1080610,Shamar,1990,F,7
11158,1080611,Shamarah,1990,F,7
11159,1080612,Shamarra,1990,F,7
11160,1080613,Shamiya,1990,F,7
11161,1080614,Shamra,1990,F,7
11162,1080615,Shanade,1990,F,7
11163,1080616,Shandalyn,1990,F,7
11164,1080617,Shandon,1990,F,7
11165,1080618,Shandrell,1990,F,7
11166,1080619,Shaneiqua,1990,F,7
11167,1080620,Shaneisha,1990,F,7
11168,1080621,Shanena,1990,F,7
11169,1080622,Shanikia,1990,F,7
11170,1080623,Shanina,1990,F,7
11171,1080624,Shannay,1990,F,7
11172,1080625,Shannin,1990,F,7
11173,1080626,Shantai,1990,F,7
11174,1080627,Shantall,1990,F,7
11175,1080628,Shanterra,1990,F,7
11176,1080629,Shanya,1990,F,7
11177,1080630,Shaqunna,1990,F,7
11178,1080631,Shaquona,1990,F,7
11179,1080632,Shaquonna,1990,F,7
11180,1080633,Shar,1990,F,7
11181,1080634,Sharain,1990,F,7
11182,1080635,Shardell,1990,F,7
11183,1080636,Sharesse,1990,F,7
11184,1080637,Sharisa,1990,F,7
11185,1080638,Sharlena,1990,F,7
11186,1080639,Sharmeka,1990,F,7
11187,1080640,Sharmel,1990,F,7
11188,1080641,Sharonna,1990,F,7
11189,1080642,Sharrie,1990,F,7
11190,1080643,Sharronda,1990,F,7
11191,1080644,Shataria,1990,F,7
11192,1080645,Shaunya,1990,F,7
11193,1080646,Shavondra,1990,F,7
11194,1080647,Shawnah,1990,F,7
11195,1080648,Shawndreka,1990,F,7
11196,1080649,Shawnell,1990,F,7
11197,1080650,Shawnese,1990,F,7
11198,1080651,Shayle,1990,F,7
11199,1080652,Shaylea,1990,F,7
11200,1080653,Sheala,1990,F,7
11201,1080654,Sheanna,1990,F,7
11202,1080655,Sheilah,1990,F,7
11203,1080656,Shekela,1990,F,7
11204,1080657,Shekeria,1990,F,7
11205,1080658,Sheli,1990,F,7
11206,1080659,Shemeika,1990,F,7
11207,1080660,Shemiah,1990,F,7
11208,1080661,Shenandoah,1990,F,7
11209,1080662,Shene,1990,F,7
11210,1080663,Shenetra,1990,F,7
11211,1080664,Shenicka,1990,F,7
11212,1080665,Sherea,1990,F,7
11213,1080666,Sherlonda,1990,F,7
11214,1080667,Shernell,1990,F,7
11215,1080668,Sherryl,1990,F,7
11216,1080669,Sheryle,1990,F,7
11217,1080670,Sheyna,1990,F,7
11218,1080671,Shinece,1990,F,7
11219,1080672,Shivonne,1990,F,7
11220,1080673,Shonika,1990,F,7
11221,1080674,Shoniqua,1990,F,7
11222,1080675,Shontrell,1990,F,7
11223,1080676,Shulamit,1990,F,7
11224,1080677,Shundrea,1990,F,7
11225,1080678,Shundreka,1990,F,7
11226,1080679,Shuree,1990,F,7
11227,1080680,Shy,1990,F,7
11228,1080681,Shyan,1990,F,7
11229,1080682,Sidnee,1990,F,7
11230,1080683,Sieara,1990,F,7
11231,1080684,Silvina,1990,F,7
11232,1080685,Sinea,1990,F,7
11233,1080686,Siobahn,1990,F,7
11234,1080687,Sirenia,1990,F,7
11235,1080688,Sita,1990,F,7
11236,1080689,Sofie,1990,F,7
11237,1080690,Solina,1990,F,7
11238,1080691,Solita,1990,F,7
11239,1080692,Soni,1990,F,7
11240,1080693,Soyla,1990,F,7
11241,1080694,Starlynn,1990,F,7
11242,1080695,Stefane,1990,F,7
11243,1080696,Stephanny,1990,F,7
11244,1080697,Stewart,1990,F,7
11245,1080698,Stpehanie,1990,F,7
11246,1080699,Sueanne,1990,F,7
11247,1080700,Suraya,1990,F,7
11248,1080701,Sutton,1990,F,7
11249,1080702,Sydny,1990,F,7
11250,1080703,Synetra,1990,F,7
11251,1080704,Tabathia,1990,F,7
11252,1080705,Tabita,1990,F,7
11253,1080706,Tachina,1990,F,7
11254,1080707,Tacoya,1990,F,7
11255,1080708,Tahani,1990,F,7
11256,1080709,Taiwo,1990,F,7
11257,1080710,Takima,1990,F,7
11258,1080711,Taleen,1990,F,7
11259,1080712,Taleena,1990,F,7
11260,1080713,Talesa,1990,F,7
11261,1080714,Taletha,1990,F,7
11262,1080715,Talyia,1990,F,7
11263,1080716,Talysha,1990,F,7
11264,1080717,Tamie,1990,F,7
11265,1080718,Tamikia,1990,F,7
11266,1080719,Tamila,1990,F,7
11267,1080720,Tamrah,1990,F,7
