propertycode,Maximum,Minimum,Normalized Maximum
397926,284.02,77.46,0.015063447759905617
397975,139.43,67.13,0.007062478280790369
398439,142.55,68.64,0.007235125246519945
398443,100.25,73.86,0.004894430807301639
398452,182.46,70.96,0.009443567683144121
398455,73.91,42.23,0.0034368920004692453
399224,62.63,44.13,0.0028127068166776967
399328,147.82,76.01,0.0075267436790183015
400144,202.4,80.37,0.010546958867967126
400606,136.21,73.18,0.006884297758466895
400607,398.09,316.78,0.02137557576656359
400783,369.04,99.1,0.0197680775760366
400864,84.48,63.36,0.004021788932444128
401196,149.94,64.62,0.007644055078808912
401198,125.66,72.69,0.006300507537810792
401291,224.15,115.73,0.011750507427139659
401293,96.02,96.02,0.004660361363379807
401767,121.56,72.33,0.006073631717461027
402243,435.12,70.33,0.023424651773283543
402596,73.91,73.91,0.0034368920004692453
402698,62.66,50.12,0.0028143668836558655
403816,59.28,44.2,0.0026273326707821573
403951,64.04,64.04,0.002890729964651641
403953,123.0,84.56,0.00615331493241314
404180,86.0,55.14,0.004105898992671358
404215,72.33,62.28,0.0033494618062856773
404789,164.76,129.59,0.008464128166024404
404795,109.5,82.38,0.005406284792237084
404933,142.55,116.16,0.007235125246519945
405003,158.39,120.38,0.008111640610993183
405050,233.88,209.77,0.012288922483725808
405153,147.83,68.64,0.007527297034677692
405283,142.66,142.66,0.007241212158773231
405338,344.59,110.51,0.01841512298882885
406280,190.07,95.03,0.00986467133993966
406303,32.13,26.29,0.0011249720555392008
406360,107.12,107.11,0.005274586145302343
406582,75.35,40.18,0.003516575215421358
406935,137.27,100.32,0.006942953458362201
407129,158.39,76.03,0.008111640610993183
407215,109.55,48.19,0.005409051570534032
407285,147.83,74.97,0.007527297034677692
407438,282.11,135.63,0.014957756828962191
407532,246.57,218.35,0.012991130815491301
407609,147.68,77.26,0.0075189966997868465
407873,502.32,95.44,0.027143201804382133
407910,214.51,88.67,0.011217072571488016
408067,134.1,71.8,0.0067675397143356734
408092,85.39,60.28,0.004072144297448587
408293,141.5,83.41,0.0071770229022840295
408545,382.77,169.93,0.020527834896378615
409583,361.13,88.7,0.019330373249459368
410169,158.39,67.57,0.008111640610993183
410179,145.2,145.06,0.007381764496258207
410181,233.08,66.31,0.012244654030974635
411077,492.65,129.25,0.02660810688175232
411119,179.83,105.49,0.009298035144724638
411906,89.16,58.08,0.004280759381038494
413739,97.15,97.15,0.004722890552890841
413774,116.16,95.03,0.005774819661390604
413817,137.27,79.19,0.006942953458362201
413857,258.71,74.97,0.01366290458599036
413896,98.83,82.36,0.004815854303668305
414138,114.04,87.65,0.005657508261599995
414208,160.5,96.08,0.008228398655124404
414239,147.83,63.36,0.007527297034677692
414245,114.04,82.36,0.005657508261599995
414255,153.1,84.48,0.007818915467176047
414284,146.77,62.3,0.0074686413347823865
414316,105.59,100.32,0.005189922729415723
414319,110.87,63.36,0.005482094517573469
414439,65.3,28.12,0.0029604527777347387
414542,180.84,120.55,0.009353924066322995
414544,187.87,55.7,0.009742933094873934
414548,112.76,62.85,0.005586678737198117
415101,309.76,47.43,0.01648778522717463
416476,280.3,144.67,0.01485759945461266
417232,218.93,218.93,0.011461655772938251
418074,51.56,35.98,0.0022001421017333314
418168,41.31,18.41,0.0016329525508589186
420899,55.76,55.76,0.0024325514786769924
421349,80.91,26.18,0.003824240962042015
421352,38.07,21.42,0.001453665317216665
421538,104.25,46.91,0.005115773071057507
421686,88.89,51.32,0.004265818778234972
423823,68.32,55.25,0.0031275661868704193
424244,272.37,125.68,0.01441878841671665
424273,61.28,61.28,0.0027380038026600913
424310,82.38,47.22,0.0039055842439722965
424360,179.83,89.41,0.009298035144724638
424397,52.24,44.4,0.002237770286571829
424401,55.25,47.22,0.00240433034004812
424556,130.6,55.25,0.006573865233549289
424748,89.41,38.18,0.004294593272523235
425118,194.89,95.44,0.010131388767765481
425316,98.67,19.74,0.004807000613118071
426110,85.39,85.39,0.004072144297448587
426146,125.58,43.2,0.0062960806925356745
426157,110.51,50.23,0.005462173713835441
426409,129.59,44.2,0.006517976311950933
426454,103.48,78.36,0.0050731646852845026
426465,167.78,109.5,0.008631241575160084
426740,85.39,78.36,0.004072144297448587
427825,45.76,45.76,0.0018791958192873217
429280,98.45,56.06,0.004794826788611498
430443,109.05,56.47,0.005381383787564548
431269,213.12,94.48,0.011140156134832851
431740,110.42,39.61,0.0054571935129009335
431830,56.65,30.7,0.002481800132362673
431851,67.13,61.96,0.0030617168634030486
431906,51.9,24.21,0.0022189561941525797
432303,239.92,239.66,0.012623149301997169
432407,82.6,28.1,0.003917758068478869
433709,899.32,197.8,0.04911142148215207
434063,118.2,37.47,0.005887704215906097
434987,95.03,47.52,0.004605579153100231
435070,143.56,56.8,0.007291014168118302
435112,30.7,20.39,0.0010458421962464778
435166,145.67,119.29,0.007407772212249522
435275,135.63,63.29,0.006852203130222293
435371,83.38,60.28,0.003960919809911263
435382,65.3,58.77,0.0029604527777347387
435607,102.24,64.14,0.005004548583520183
437403,147.83,91.87,0.007527297034677692
439630,83.41,51.74,0.0039625798768894325
439637,81.59,54.74,0.003861869146880513
440283,644.98,165.76,0.03503737364123518
440315,110.87,89.75,0.005482094517573469
440952,120.38,60.44,0.006008335749653045
442211,247.86,144.97,0.013062513695552568
442306,187.87,85.09,0.009742933094873934
442528,275.15,79.64,0.014572621290026979
442720,12630.07,10104.05,0.6982391116206902
442726,164.22,59.91,0.008434246960417361
442780,99.51,24.41,0.004853482488506803
442859,152.05,65.09,0.007760813122940133
443033,234.72,131.61,0.012335404359114541
443352,95.65,67.51,0.0046398872039823905
443428,89.41,68.31,0.004294593272523235
443565,158.02,89.66,0.008091166451595766
443882,281.57,124.91,0.014927875623355149
444557,68.64,47.52,0.003145273567970889
444559,156.4,107.7,0.008001522834774639
444576,680.96,51.87,0.03702834730371921
444854,75.49,36.96,0.0035243221946528133
445464,128.16,67.56,0.006438846452658209
445737,163.75,73.14,0.008408239244426047
445738,213.29,54.9,0.011149563181042476
445980,90.65,90.65,0.004363209374287555
446724,210.97,87.77,0.011021184668064073
448855,137.99,88.7,0.006982795065838257
448876,120.55,75.35,0.00601774279586267
448936,68.32,68.32,0.0031275661868704193
448967,35.02,25.69,0.0012848918411028157
448973,56.72,28.2,0.0024856736219784014
449052,240.98,240.98,0.012681805001892475
449072,95.03,50.68,0.004605579153100231
449096,195.35,89.75,0.010156843128097406
449120,212.24,169.79,0.01109146083680656
449128,30.95,10.16,0.0010596760877312195
449149,364.89,166.8,0.019538434977389885
449175,426.96,135.63,0.02297311355522157
449405,48.23,43.4,0.0020158746671565704
449428,90.42,72.33,0.004350482194121592
449525,68.64,52.8,0.003145273567970889
449898,142.55,51.74,0.007235125246519945
450067,79.37,61.28,0.003739024190496006
450168,158.39,73.91,0.008111640610993183
450259,205.9,99.78,0.01074063334875351
450285,65.3,45.21,0.0029604527777347387
450638,153.1,116.16,0.007818915467176047
450678,174.23,174.23,0.008988155975466422
450689,72.86,42.24,0.00337878965623333
451088,167.89,58.08,0.00863732848741337
451138,312.32,109.89,0.016629444275978386
451156,179.51,33.26,0.009280327763624167
451467,217.31,101.41,0.011372012156117123
451809,78.36,78.36,0.003683135268897649
451909,107.7,76.03,0.005306680773546943
452089,44.2,19.22,0.0017928723364225338
452184,147.83,68.64,0.007527297034677692
452193,130.31,93.83,0.006557817919426989
452456,153.21,153.21,0.007825002379429334
452556,210.12,78.14,0.01097414943701595
452661,263.98,52.27,0.01395452301848872
452676,38.94,34.08,0.0015018072595835664
452761,93.44,68.32,0.004517595603257272
452798,79.08,34.16,0.003722976876373705
452814,55.25,45.21,0.00240433034004812
452887,150.41,56.26,0.0076700627948002266
453445,191.36,113.74,0.009936054220000929
454186,118.54,118.54,0.0059065183083253465
454227,98.73,71.81,0.004810320747074408
454466,272.66,96.05,0.014434835730838954
454523,29.94,22.48,0.0010037871661328628
454578,138.33,122.49,0.007001609158257506
454614,93.86,48.44,0.004540836540951639
455306,55.25,52.49,0.00240433034004812
455351,240.1,66.31,0.012633109703866184
455360,70.33,70.33,0.0032387906744077433
455569,128.8,47.65,0.006474261214859149
455610,251.15,71.58,0.01324456770749177
455667,99.46,49.23,0.004850715710209854
455831,178.45,92.92,0.009221672063728863
457512,123.37,48.81,0.006173789091810557
457576,68.41,50.17,0.0031325463878049266
457925,64.06,42.76,0.00289183667597042
458247,152.05,107.7,0.007760813122940133
459864,99.25,65.57,0.004839095241362671
459919,79.6,46.82,0.003751751370661968
459949,151.83,29.79,0.007748639298433561
459993,143.56,91.92,0.007291014168118302
460012,105.35,59.91,0.00517664219359037
460062,175.79,84.33,0.00907447945833121
460445,226.61,94.54,0.011886632919349518
460586,125.58,62.79,0.0062960806925356745
461352,92.25,40.36,0.004451746279789902
461481,189.62,103.59,0.009839770335267126
461484,346.6,156.72,0.018526347476366178
461626,90.42,75.6,0.004350482194121592
461749,238.09,115.76,0.01252188521632886
462159,158.23,82.27,0.008102786920442948
462471,12556.64,45.71,0.6941758210137918
462569,178.33,114.04,0.009215031795816188
462763,100.32,42.76,0.004898304296917366
462884,144.67,115.1,0.007352436646310555
463111,202.1,136.59,0.010530358198185435
463362,182.46,126.71,0.009443567683144121
463459,103.48,80.25,0.0050731646852845026
464063,87.65,41.18,0.0041972026764706535
464161,176.82,90.63,0.009131475091248347
464456,83.63,75.27,0.003974753701396006
464842,108.83,108.83,0.005369209963057976
464985,163.67,80.78,0.00840381239915093
465279,174.23,84.48,0.008988155975466422
465320,100.32,79.19,0.004898304296917366
465846,105.59,42.23,0.005189922729415723
465970,252.16,138.22,0.013300456629090126
466492,196.4,122.96,0.010214945472333323
466516,46.48,35.41,0.0019190374267633778
466855,66.31,58.27,0.003016341699333096
467095,82.76,38.94,0.003926611759029104
467236,60.48,53.24,0.002693735349908917
467294,55.25,37.18,0.00240433034004812
467346,38.18,38.18,0.0014597522294699514
467365,160.74,160.74,0.008241679190949756
467475,135.79,69.3,0.006861056820772528
467573,139.43,80.56,0.007062478280790369
467627,75.35,30.14,0.003516575215421358
467706,58.45,58.45,0.0025814041510528146
467767,191.28,131.1,0.009931627374725811
467836,247.09,119.11,0.013019905309779563
468509,93.83,62.55,0.00453917647397347
468657,100.32,68.64,0.004898304296917366
468797,479.65,85.0,0.025888744524545745
469239,116.16,116.16,0.005774819661390604
469250,158.39,105.59,0.008111640610993183
469262,101.37,95.03,0.0049564066411532815
469275,131.44,82.76,0.006620347108938021
469280,82.36,39.03,0.003904477532653517
469289,93.98,79.19,0.004547476808864315
469327,297.14,88.72,0.015789450385024866
469769,85.53,29.56,0.004079891276680043
469786,91.92,65.07,0.004433485543030043
469890,49.23,49.23,0.002071210233095537
469968,87.62,38.94,0.004195542609492484
470042,50.83,34.48,0.0021597471385978854
470162,63.54,51.99,0.0028630621816821563
470405,173.18,125.66,0.008930053631230507
470439,110.51,80.37,0.005462173713835441
470465,231.35,78.49,0.012148923501900222
470683,84.29,84.29,0.004011275174915724
470743,126.59,94.43,0.006351969614134032
471699,38.07,28.55,0.001453665317216665
471777,36.95,18.15,0.0013916894833650223
471814,95.18,49.04,0.004613879487991076
471916,82.63,51.64,0.003919418135457038
471937,75.35,44.2,0.003516575215421358
471950,48.23,38.18,0.0020158746671565704
471966,96.44,68.32,0.004683602301074174
471970,65.3,45.21,0.0029604527777347387
471983,141.96,112.36,0.007202477262615955
472023,65.3,38.42,0.0029604527777347387
472194,125.66,73.91,0.006300507537810792
472212,316.78,62.3,0.01687624090006618
472757,103.48,73.91,0.0050731646852845026
473489,80.37,60.28,0.003794359756434973
473545,113.2,80.37,0.0056110263862112625
473861,78.24,44.0,0.0036764950009849726
474257,139.38,57.02,0.00705971150249342
474292,148.78,66.62,0.0075798658223197105
474639,153.1,89.75,0.007818915467176047
474675,247.87,63.21,0.013063067051211958
474743,103.2,70.25,0.005057670726821592
474762,205.9,105.59,0.01074063334875351
474774,82.36,82.36,0.003904477532653517
474915,107.11,57.94,0.005274032789642952
475112,104.42,52.0,0.005125180117267131
475195,63.53,29.29,0.0028625088260227673
475216,130.06,48.07,0.0065439840279422476
475264,84.48,84.48,0.004021788932444128
475272,42.59,30.7,0.0017037820752607965
475278,148.19,44.48,0.007547217838415719
475281,84.48,50.68,0.004021788932444128
475328,73.77,40.69,0.00342914502123779
475350,76.15,41.64,0.0035608436681725322
476450,73.33,62.89,0.0034047973722246445
476475,89.75,63.36,0.004313407364942484
476533,89.75,79.19,0.004313407364942484
476594,74.34,59.28,0.0034606862938230017
476705,120.55,80.37,0.00601774279586267
476839,121.43,89.75,0.006066438093888961
477172,142.54,142.54,0.007234571890860555
477277,126.71,89.75,0.006358609882046707
477361,116.16,72.86,0.005774819661390604
477453,230.5,73.4,0.0121018882708521
477481,91.87,59.14,0.004430718764733095
477484,168.94,168.94,0.008695430831649286
477954,469.88,215.67,0.025348116045322038
478224,89.75,47.52,0.004313407364942484
478548,117.61,107.47,0.005855056232002107
478887,232.3,209.07,0.01220149228954224
479249,190.03,76.43,0.009862457917302102
479703,139.64,85.39,0.007074098749637551
479756,135.53,52.13,0.006846669573628397
479904,122.9,87.79,0.0061477813758192435
480087,553.5,516.6,0.02997527606913847
480248,153.1,137.27,0.007818915467176047
480330,102.83,77.93,0.0050371965674241735
480878,189.01,157.34,0.009806015640044356
481047,110.71,55.85,0.005473240827023234
481092,174.8,140.65,0.009019697248051635
481331,134.27,56.8,0.006776946760545299
481945,85.39,56.26,0.004072144297448587
482047,42.15,37.46,0.0016794344262476507
482203,42.23,24.09,0.001683861271522768
482219,115.54,49.73,0.005740511610508445
482433,166.77,130.6,0.008575352653561729
482464,106.49,52.24,0.005239724738760792
482833,58.43,43.82,0.002580297439734035
483349,82.1,41.76,0.003890090285509386
483616,101.38,67.71,0.004956959996812671
483958,59.55,28.51,0.002642273273585678
484323,114.53,69.32,0.005684622688910088
484988,95.03,95.03,0.004605579153100231
485173,106.42,59.33,0.005235851249145065
485428,140.65,140.65,0.007129987671235908
485549,116.71,74.88,0.005805254222657036
485639,188.87,94.43,0.0097982686608129
485962,95.03,47.52,0.004605579153100231
486124,112.58,73.43,0.005576718335329103
486382,30.19,26.17,0.0010176210576176047
486793,61.63,27.63,0.0027573712507387295
486897,242.71,67.13,0.012777535530966888
486907,182.68,57.22,0.009455741507650694
487114,382.13,201.12,0.020492420134177677
487555,351.62,160.74,0.018804132017379793
487862,96.44,69.32,0.004683602301074174
487925,187.97,85.72,0.00974846665146783
488049,186.49,116.86,0.009666570013878158
488144,69.32,49.23,0.003182901752809386
488346,78.68,41.6,0.003700842649998119
489953,101.14,61.28,0.004943679460987319
490020,225.99,104.54,0.011852324868467358
490323,190.07,83.41,0.00986467133993966
490353,97.4,40.27,0.004736724444375583
490391,166.34,45.37,0.008551558360207972
490534,100.38,52.72,0.004901624430873704
490541,58.67,52.74,0.0025935779755593873
490595,215.41,123.54,0.011266874580833086
490773,54.25,45.21,0.0023489947741091527
490951,165.61,57.76,0.008511163397072526
490967,115.54,44.2,0.005740511610508445
491260,80.37,65.3,0.003794359756434973
491439,191.07,123.94,0.009920006905878628
492181,109.47,62.55,0.005404624725258915
493057,48.69,48.69,0.0020413290274884956
493258,54.6,44.02,0.002368362222187791
493703,78.38,78.38,0.003684241980216428
493825,116.03,79.57,0.005767626037818539
494076,265.85,112.39,0.014058000526794588
494316,53.34,45.21,0.0022986394091046927
494924,171.06,55.02,0.008812742231439897
494990,114.97,43.73,0.0057089703379232335
495053,99.42,99.42,0.004848502287572296
495418,89.75,51.74,0.004313407364942484
495912,199.57,109.82,0.010390359216359848
496266,99.46,69.32,0.004850715710209854
497501,164.72,55.75,0.008461914743386846
498184,108.17,50.82,0.0053326884895382575
498381,126.71,126.71,0.006358609882046707
498735,85.39,40.18,0.004072144297448587
498756,51.74,51.74,0.002210102503602345
499313,135.53,92.78,0.006846669573628397
499315,100.46,80.37,0.0049060512761488215
499368,168.94,100.32,0.008695430831649286
499377,102.76,75.91,0.0050333230778084465
499441,107.49,82.38,0.00529506030469976
499497,258.71,114.93,0.01366290458599036
499509,107.7,101.37,0.005306680773546943
500920,168.94,95.03,0.008695430831649286
500944,109.82,73.86,0.005423992173337553
500950,93.33,70.33,0.004511508691003986
501598,51.79,31.08,0.002212869281899293
501644,97.08,65.07,0.004719017063275112
501646,97.37,68.15,0.004735064377397413
501741,83.35,55.25,0.003959259742933094
501995,527.97,527.97,0.028562559070716642
502113,168.73,59.69,0.008683810362802103
502198,278.76,57.45,0.01477238268306665
502239,183.73,86.4,0.009513843851886609
502279,200.32,64.38,0.010431860890814073
502531,169.71,63.13,0.008738039217422292
502864,147.83,95.03,0.007527297034677692
503028,626.04,58.27,0.03398931802235114
503105,114.04,95.03,0.005657508261599995
503189,143.6,84.48,0.00729322759075586
504602,107.11,58.43,0.005274032789642952
505729,170.79,48.23,0.008797801628636375
506227,76.88,67.27,0.0036012386313079773
506645,144.59,71.27,0.0073480098010354385
507806,96.32,55.76,0.004676962033161498
508813,243.73,105.46,0.012833977808224633
509349,105.48,72.33,0.005183835817162436
509363,118.67,118.67,0.005913711931897412
509402,98.66,63.58,0.00480644725745868
509419,292.85,83.01,0.015552060807146698
509463,141.45,49.44,0.0071742561239870805
509504,69.32,63.29,0.003182901752809386
509667,73.33,73.33,0.0034047973722246445
509696,230.06,69.32,0.012077540621838955
509744,75.35,75.35,0.003516575215421358
509788,66.63,28.55,0.003034049080433565
509804,65.3,40.18,0.0029604527777347387
509878,130.6,50.23,0.006573865233549289
509977,155.72,43.2,0.007963894649936142
510048,129.1,66.1,0.0064908618846408386
510124,68.32,39.18,0.0031275661868704193
510130,85.08,61.4,0.004054990272007507
511011,131.99,46.57,0.006650781670204454
512315,153.1,110.87,0.007818915467176047
513113,337.9,263.98,0.018044928052697164
513360,178.19,66.46,0.009207284816584732
513605,330.52,234.08,0.017636551576067586
513672,269.89,91.23,0.014281556213188013
513810,150.69,44.2,0.007685556753263137
514009,147.4,64.03,0.007503502741323936
514438,296.19,100.51,0.015736881597382846
514935,175.26,45.26,0.009045151608383558
515437,362.98,168.94,0.01943274404644646
515850,36.01,36.01,0.0013396740513823928
516293,135.63,81.38,0.006852203130222293
516341,61.28,61.28,0.0027380038026600913
516635,95.44,50.23,0.004628266735135207
516711,202.77,70.97,0.010567433027364544
516942,380.13,82.36,0.020381749002299745
516955,110.87,79.19,0.005482094517573469
517341,126.71,107.7,0.006358609882046707
517461,321.48,120.55,0.017136318059979325
517643,118.85,46.91,0.005923672333766426
517655,84.48,63.36,0.004021788932444128
518171,80.37,40.18,0.003794359756434973
518371,251.15,135.63,0.01324456770749177
518420,175.81,72.33,0.00907558616964999
518848,49.23,42.19,0.002071210233095537
518911,222.82,68.06,0.011676911124440833
519116,115.54,62.28,0.005740511610508445
519520,284.59,111.15,0.015094989032490827
520330,176.13,107.7,0.00909329355075046
520361,70.75,66.52,0.0032620316121021093
520396,158.39,100.32,0.008111640610993183
521153,155.72,140.65,0.007963894649936142
521690,87.4,28.03,0.004183368784985912
522694,123.96,66.8,0.006206437075714548
522702,225.96,189.01,0.01185066480148919
522841,262.89,194.73,0.013894207251615243
522975,190.32,64.06,0.009878505231424401
522993,99.0,63.36,0.0048252613498779295
523992,95.03,84.48,0.004605579153100231
525300,121.43,79.19,0.006066438093888961
525306,76.15,23.8,0.0035608436681725322
525729,59.49,23.8,0.00263895313962934
526004,94.23,53.4,0.004561310700349056
526320,59.49,22.61,0.00263895313962934
526651,177.39,114.04,0.009163016363833558
526690,93.98,72.86,0.004547476808864315
528069,83.38,52.44,0.003960919809911263
528472,104.49,35.16,0.005129053606882859
528507,140.65,63.94,0.007129987671235908
528664,194.29,76.33,0.010098187428202102
529124,114.04,98.2,0.005657508261599995
529409,206.75,81.38,0.010787668579801632
529587,240.75,103.48,0.012669077821726512
529665,144.59,78.49,0.0073480098010354385
529928,95.44,40.18,0.004628266735135207
530149,50.23,35.16,0.0021265457990345044
530159,85.39,60.28,0.004072144297448587
530627,250.32,129.21,0.013198639187762427
530677,60.28,43.2,0.002682668236721124
530780,68.22,31.34,0.0031220326302765227
530827,129.3,104.98,0.006501928997828633
530987,120.55,50.23,0.00601774279586267
531868,79.19,79.19,0.0037290637886269917
531916,54.9,49.42,0.002384962891969481
531929,121.96,60.14,0.006095765943836613
531943,79.19,68.64,0.0037290637886269917
532079,85.53,51.74,0.004079891276680043
532372,170.41,76.43,0.008776774113579567
532460,85.52,20.33,0.004079337921020653
532479,368.99,111.29,0.01976531079773965
533177,57.65,48.05,0.0025371356983016403
533585,55.33,26.56,0.002408757185323237
533645,75.35,50.23,0.003516575215421358
533768,73.91,47.52,0.0034368920004692453
534187,90.42,85.39,0.004350482194121592
534440,116.16,100.31,0.005774819661390604
534693,68.64,38.01,0.003145273567970889
534932,100.32,89.75,0.004898304296917366
535229,126.71,63.36,0.006358609882046707
535471,235.82,92.74,0.012396273481647404
535830,148.86,121.43,0.007584292667594828
536243,111.02,51.07,0.0054903948524643136
536561,95.44,50.23,0.004628266735135207
537211,93.93,55.51,0.004544710030567367
537329,163.29,60.28,0.008382784884094122
537718,90.42,54.25,0.004350482194121592
538436,55.25,55.25,0.00240433034004812
539137,69.2,64.03,0.0031762614848967106
539145,61.96,41.31,0.0027756319874985887
539149,149.75,149.75,0.007633541321280508
539321,56.8,53.71,0.0024901004672535187
539386,63.29,43.82,0.002849228290197415
539403,80.95,41.11,0.0038264543846795738
540602,71.39,47.59,0.0032974463743030485
540638,58.08,36.96,0.0025609299916553967
540679,100.32,71.27,0.004898304296917366
540685,52.8,52.8,0.00226875820349765
540718,142.55,68.64,0.007235125246519945
540831,153.95,87.43,0.00786595069822417
540854,124.86,90.81,0.0062562390850596184
540871,158.39,104.54,0.008111640610993183
542452,262.26,73.68,0.013859345845073694
542686,110.51,77.36,0.005462173713835441
542794,102.24,80.56,0.005004548583520183
543319,83.38,60.28,0.003960919809911263
543590,95.03,65.89,0.004605579153100231
544689,130.93,78.14,0.006592125970309149
545149,137.27,91.87,0.006942953458362201
545308,106.25,51.67,0.005226444202935441
545827,291.25,146.99,0.01546352390164435
546421,160.07,60.28,0.008204604361770647
547240,93.98,56.07,0.004547476808864315
547252,104.54,68.63,0.005131820385179808
547503,58.27,41.7,0.0025714437491838
548335,154.11,85.16,0.007874804388774406
548459,116.16,72.86,0.005774819661390604
548480,161.74,58.77,0.008297014756888724
548593,116.16,71.81,0.005774819661390604
549390,155.72,45.21,0.007963894649936142
550379,95.44,80.37,0.004628266735135207
550545,50.23,25.12,0.0021265457990345044
551092,130.6,60.28,0.006573865233549289
551787,176.07,124.57,0.009089973416794121
554060,92.32,44.2,0.004455619769405629
554289,179.83,119.55,0.009298035144724638
554887,92.43,50.23,0.004461706681658916
555111,59.28,49.23,0.0026273326707821573
555350,112.58,112.58,0.005576718335329103
556196,28.27,15.29,0.0009113767710147877
556344,95.78,65.22,0.004647080827554456
556712,35.57,22.31,0.0013153264023692474
557262,155.79,85.68,0.007967768139551868
557977,139.15,68.46,0.007046984322327458
559048,107.58,64.55,0.005300040505634267
559345,138.14,65.2,0.0069910954007291
559386,113.6,82.63,0.005633160612586848
559402,102.24,58.87,0.005004548583520183
559446,166.79,75.39,0.008576459364880506
559653,87.79,50.6,0.004204949655702109
560975,49.0,31.27,0.0020584830529295755
561470,106.12,84.9,0.005219250579363376
561476,153.1,79.19,0.007818915467176047
561483,101.37,101.37,0.0049564066411532815
561486,73.91,73.91,0.0034368920004692453
561502,139.38,139.38,0.00705971150249342
561520,52.8,52.8,0.00226875820349765
561523,87.58,77.03,0.004193329186854926
561595,152.05,100.1,0.007760813122940133
561601,269.16,185.31,0.01424116125005257
561614,63.36,58.07,0.0028531017798131427
561615,126.71,100.32,0.006358609882046707
561616,101.37,78.14,0.0049564066411532815
561620,114.04,95.03,0.005657508261599995
561681,52.8,47.52,0.00226875820349765
561696,90.28,90.28,0.004342735214890136
561704,105.59,31.68,0.005189922729415723
561707,52.8,52.8,0.00226875820349765
561708,107.7,89.33,0.005306680773546943
561712,159.44,67.57,0.0081697429552291
561714,93.98,80.78,0.004547476808864315
561720,63.36,52.8,0.0028531017798131427
561724,116.16,73.91,0.005774819661390604
561733,120.38,88.7,0.006008335749653045
561744,178.45,104.54,0.009221672063728863
561975,89.75,36.96,0.004313407364942484
562099,109.47,99.04,0.005404624725258915
562389,215.01,104.5,0.0112447403544575
562439,75.35,55.25,0.003516575215421358
562494,82.88,62.89,0.00393325202694178
562541,139.64,28.93,0.007074098749637551
562610,148.69,70.33,0.007574885621385203
562700,67.31,59.28,0.003071677265272063
562755,147.68,51.64,0.0075189966997868465
563128,179.83,73.33,0.009298035144724638
563363,97.39,75.25,0.004736171088716192
564015,86.58,69.69,0.004137993620915958
564259,76.86,69.17,0.0036001319199891984
564619,495.22,289.69,0.026750319286215466
565476,85.39,60.28,0.004072144297448587
565731,58.43,43.82,0.002580297439734035
565780,76.91,30.67,0.0036028986982861466
566290,86.58,45.4,0.004137993620915958
566291,78.14,45.4,0.0036709614443910764
566298,200.62,147.83,0.010448461560595763
566299,107.7,107.7,0.005306680773546943
566316,125.66,89.75,0.006300507537810792
566319,114.04,101.37,0.005657508261599995
566329,164.72,82.36,0.008461914743386846
566330,89.75,63.36,0.004313407364942484
566334,52.8,52.8,0.00226875820349765
566424,175.81,57.02,0.00907558616964999
566538,456.68,196.41,0.024617686574927675
566805,505.33,163.84,0.02730976185785842
567767,138.89,48.57,0.0070325970751833255
567990,131.99,52.8,0.006650781670204454
568348,97.25,28.18,0.004728424109484737
568676,148.88,80.62,0.007585399378913607
568678,131.99,47.52,0.006650781670204454
568984,133.25,57.17,0.006720504483287552
569237,170.49,123.77,0.008781200958854686
570208,165.93,84.47,0.008528870778172996
572314,105.59,27.77,0.005189922729415723
575844,120.55,51.23,0.00601774279586267
577169,120.55,85.39,0.00601774279586267
577265,120.06,46.71,0.005990628368552576
580867,89.41,67.31,0.004294593272523235
581650,235.09,52.72,0.01235587851851196
581772,75.35,45.21,0.003516575215421358
582431,84.39,84.39,0.00401680873150962
583511,323.37,127.55,0.017240902279603974
584058,85.43,39.98,0.004074357720086147
584121,162.19,63.36,0.008321915761561258
585552,123.57,55.25,0.006184856204998351
585801,212.06,70.76,0.011081500434937547
586055,62.3,62.3,0.0027944460799178374
586087,38.07,33.31,0.001453665317216665
586283,316.78,63.36,0.01687624090006618
586492,95.03,69.69,0.004605579153100231
586767,152.05,76.03,0.007760813122940133
587096,100.32,41.18,0.004898304296917366
588189,147.83,52.8,0.007527297034677692
588314,257.19,109.19,0.013578794525763131
588482,126.71,77.2,0.006358609882046707
588903,95.44,43.2,0.004628266735135207
588913,74.34,55.25,0.0034606862938230017
589027,88.7,58.29,0.004255305020706568
589403,39.84,33.2,0.001551609268928637
589508,190.88,94.94,0.009909493148350225
589812,116.16,89.75,0.005774819661390604
590097,142.55,68.64,0.007235125246519945
590112,188.8,163.46,0.009794395171197174
592638,158.39,101.37,0.008111640610993183
592940,136.3,52.81,0.006889277959401402
594212,51.47,35.92,0.002195161900798824
594682,36.86,36.86,0.001386709282430515
594965,79.37,35.16,0.003739024190496006
596716,132.82,56.8,0.006696710189933796
596868,173.18,78.14,0.008930053631230507
598228,343.17,184.78,0.01833654648519552
598498,53.22,25.34,0.0022919991411920167
598893,264.14,61.3,0.013963376709038952
599061,58.07,52.8,0.002560376635996007
599062,100.32,84.48,0.004898304296917366
599069,71.81,71.81,0.0033206873119974146
599070,61.24,52.8,0.002735790380022532
599162,248.14,171.06,0.013078007654015478
599268,127.6,127.6,0.006407858535732388
599305,72.86,72.86,0.00337878965623333
599317,166.84,83.41,0.008579226143177455
599347,139.38,101.37,0.00705971150249342
599380,139.38,76.03,0.00705971150249342
599443,147.83,100.32,0.007527297034677692
